Frame,64-bit EPG data (Hex)
39438,f0ffb079fdf6e2d0
39439,f0ffb079fdf6e2d0
39440,f0ffb079fdf6e0d0
39441,f0fbb079fdf6e0d0
39442,f0ffb079fdf6e2d0
39443,f0ffb079fdf6e2d0
39444,f0ffb079fdf6e0d0
39445,f0ffb079fdf6e0d0
39446,f0ffb079fdf6e2d0
39447,f0ffb079fdf6e0d0
39448,f0ffb079fdf6e0d0
39449,f0ffb079fdf6e0d0
39450,f0ffb079fdf6e2d0
39451,f0ffb079fdf6e0d0
39452,f0ffb079fdf6e0f0
39453,f0ffb079fdf6e2f0
39454,f0ffb079fdf6e2f0
39455,f0ffb079fdf6e2f0
39456,f0ffb079fdf6e2f0
39457,f0ffb079fdf6e2f0
39458,f0fff079fdf6e2f0
39459,f0fff079fdf6e2f0
39460,f0fff079fdf6e2f0
39461,f0fff079fdf6e2f0
39462,f0fff079fdf6e0f0
39463,f0fff079fdf6e2f0
39464,f0fff079fdf6e2f0
39465,f0fff079fdf6e2f0
39466,f0fff079fdf6e6f0
39467,f0fff079fdf6e6f0
39468,f0fff079fdf6e6f0
39469,f0fff079fdf6e6f0
39470,f0fff079fdf6e6f0
39471,f1fff079fdf6e6f0
39472,f1fff079fdf6e6f0
39473,f1fff079fdf6e6f0
39474,f1fff079fdf6e6f0
39475,f1fff079fdf6e6f0
39476,f1fff079fdf6e6f0
39477,f1fff07dfff7e6f0
39478,f1fff07dfff7e6f0
39479,f1fff07dfff7e6f0
39480,f1fff87dfff7e6f0
39481,f1fff07dfff7e6f0
39482,f1fff07dfff7e6f0
39483,f1fff87dfff7e6f0
39484,f1fff07dfff7e6f0
39485,f1fff87dfff7e6f0
39486,f1fff87dfff7e6f0
39487,f1fff87dfff7e6f0
39488,f9fff87dfff7e6f0
39489,f9fff87dfff7e6f0
39490,f9fff87dfff7e6f0
39491,f9fff87dfff7e6f0
39492,f9fff87dfff7e6f0
39493,f9fff87dfff7e6f0
39494,f9fff87dfff7e6f0
39495,f1fff87dfff7e6f0
39496,f1fff87dfff7e6f0
39497,f9fff07dfff7e6f4
39498,f9fff07dfff7e6f4
39499,f9fff97dfff7e6f4
39500,f9fff97dfff7e6f4
39501,f9fff97dfff7e6f4
39502,f9fff97dfff7e6f4
39503,f9fff97dfff7e6f4
39504,f1fff97dfff7e7f4
39505,fdfff97dfff7e7f4
39506,fdfff97dfff7e7f4
39507,fdfff97dfff7e7f4
39508,f5fff97dfff7e7f4
39509,f5fff97dffffe7f4
39510,f5fff97dfff7e7f4
39511,f5fff97dffffe7f4
39512,f5fff97dffffe7f4
39513,fdfff97dffffe7f4
39514,fdfff97dffffe7f4
39515,edfff86dffffe7f4
39516,e5fff86dff7fe7f4
39517,edfff86dff7f67f4
39518,edfff86fff7f67f4
39519,6dfff96fcf7f67f4
39520,49fff96f6f7f6764
39521,69fff96f6f7f67e4
39522,69ff796f6f7f6764
39523,69ff796f4f7f2764
39524,29ff796f4f7f2664
39525,69ff796f6f7f2664
39526,69ff796f4f3f2664
39527,61ff796f4f2f2624
39528,61ff796f4f2f2624
39529,69ff796f6f3f2624
39530,61ff796f6f3f2620
39531,61ff796f6f3f2624
39532,61ff796f6f2f2620
39533,69ff796d6f3f2620
39534,61ff796d6f3f2620
39535,61ff796d6f2f2620
39536,61ff796d6f3f2620
39537,69ff796d6f3f2620
39538,69ff796d6f2f2622
39539,29ff796d7f6f2620
39540,ff796d7fff2620
39541,ff797d7fff2622
39542,e0ff797d7fff2622
39543,80ff797d7fff2620
39544,90ff797d7fffa620
39545,90ff797d7fffa6a2
39546,f1ff797f7fffa6a0
39547,90fff97f7fffa6a2
39548,b0fff97f7fffe6a2
39549,f1fff97f7fffe6a2
39550,f1fff97f7fffe6a2
39551,f1fff97fffffe6e2
39552,f1fff97fffffe6b2
39553,f9fff97fffffe6f6
39554,f1fff97fffffe6f6
39555,f9fff97fffffe6f6
39556,f9fff97fffffe6f6
39557,f9fff97fffffe6f6
39558,fdfff97fffffe7f6
39559,fdfff97fffffe7f6
39560,fdfff97fffffeff6
39561,fdfff97fffffeff6
39562,fdfff97fffffeff6
39563,fdfff97fffffeff7
39564,fdfffd7fffffeff7
39565,fdfffd7fffffefff
39566,fdffff7fffffefff
39567,fdffff7fffffefff
39568,fdffff7fffffefff
39569,fdffff7fffffefff
39570,fdffff7fffffefff
39571,ffffff7fffffefff
39572,ffffff7fffffefff
39573,ffffff7fffffefff
39574,ffffff7fffffefff
39575,ffffff7fffffefff
39576,ffffff7fffffefff
39577,ffffff7fffffefff
39578,ffffff7fffffefff
39579,ffffff7fffffefff
39580,ffffff7fffffefff
39581,ffffff7fffffefff
39582,ffffff7fffffefff
39583,ffffff7fffffefff
39584,ffffff7fffffefff
39585,ffffff7fffffefff
39586,ffffff7fffffefff
39587,ffffff7fffffefff
39588,ffffff7fffffefff
39589,ffffff7fffffefff
39590,ffffff7fffffeffb
39591,ffffff7fffffeffb
39592,ffffff7fffffeffb
39593,ffffff7fffffefff
39594,ffffff7fffffefff
39595,ffffff7fffffefff
39596,ffffff7fffffefff
39597,ffffff7fffffefff
39598,ffffff7fffffefff
39599,ffffff7fffffefff
39600,ffffff7fffffefff
39601,ffffff7fffffefff
39602,ffffff7fffffefff
39603,ffffff7fffffefff
39604,ffffff7fffffefff
39605,ffffff7fffffefff
39606,ffffff7fffffefff
39607,ffffff7fffffefff
39608,ffffff7fffffefff
39609,ffffff7fffffefff
39610,ffffff7fffffefff
39611,fdffff7fffffefff
39612,fdffff7fffffefff
39613,fdffff7fffffefff
39614,fdffff7fffffefff
39615,fdffff7fffffefff
39616,fdffff7fffffefff
39617,ffffff7fffffefff
39618,ffffff7fffffefff
39619,fdffff7fffffefff
39620,ffffff7fffffefff
39621,fdffff7fffffefff
39622,ffffff7fffffefff
39623,fdffff7fffffefff
39624,fdffff7fffffefff
39625,ffffff7fffffefff
39626,ffffff7fffffefff
39627,fdffff7fffffefff
39628,fdffff7fffffefff
39629,fdffff7fffffefff
39630,fdffff7fffffefff
39631,fdffff7fffffefff
39632,fdffff7fffffefff
39633,fdffff7fffffefff
39634,fdffff7fffffefff
39635,fdffff7fffffefff
39636,fdffff7fffffefff
39637,fdffff7fffffefff
39638,fdffff7fffffefff
39639,fdffff7fffffefff
39640,fdffff7fffffefff
39641,fdffff7fffffefff
39642,fdffff7fffffefff
39643,fdffff7fffffefff
39644,ffffff7fffffefff
39645,fdffff7fffffefff
39646,ffffff7fffffefff
39647,ffffff7fffffefff
39648,ffffff7fffffefff
39649,ffffff7fffffefff
39650,fdffff7fffffefff
39651,ffffff7fffffefff
39652,ffffff7fffffefff
39653,fdffff7fffffefff
39654,ffffff7fffffefff
39655,ffffff7fffffefff
39656,ffffff7fffffefff
39657,ffffff7fffffefff
39658,ffffff7fffffefff
39659,ffffff7fffffefff
39660,ffffff7fffffefff
39661,ffffff7fffffefff
39662,ffffff7fffffefff
39663,ffffff7fffffefff
39664,ffffff7fffffefff
39665,ffffff7fffffefff
39666,ffffff7fffffefff
39667,ffffff7fffffefff
39668,ffffff7fffffefff
39669,ffffff7fffffefff
39670,ffffff7fffffefff
39671,ffffff7fffffefff
39672,ffffff7fffffefff
39673,ffffff7fffffefff
39674,ffffff7fffffefff
39675,ffffff7fffffefff
39676,ffffff7fffffefff
39677,ffffff7fffffefff
39678,ffffff7fffffefff
39679,efffff7fffffefef
39680,efffff7fffffefef
39681,efffff7fffffefef
39682,efffff7fffffefef
39683,efffdf7fffffefef
39684,efffdf7fffffefef
39685,efffdf7fffffefef
39686,efffdf7f7fffefaf
39687,efffdf7f7fffefaf
39688,efffdf7f7fffefaf
39689,efff9f7f7fffefaf
39690,efff9f7f7fffefaf
39691,ffff9f7f7fffefaf
39692,ffff9f7f7fffefaf
39693,ffff9f7f7fffefaf
39694,ffff9f7f7fffefaf
39695,ffffbf7f7fff6f2f
39696,ffff3f7f7f7f6f1f
39697,ffff3f7f7f7f6f1f
39698,7fff3f7f7f7f6f1f
39699,7fff3f7f7f7f6f1f
39700,7fff3f7f7f7f6f3f
39701,7fff3f7f7f7f6fbf
39702,77ff3f7f7f7f6fbf
39703,77ef3f7fff7f6fbf
39704,77ef3f7fff7f6fbf
39705,77ef3f7fff7f6fbf
39706,7fef3f6fff7f6fbf
39707,77ef2f6fef7f2fbf
39708,77ef2f6fef7fafff
39709,77ef3f6fef7fafff
39710,77ef3f6fef7fafff
39711,77ef3f6fef7fafff
39712,67ef3f6fef7fafff
39713,67ef3f6fef7faffb
39714,67ef3f6ffd7faffb
39715,27ef3f6ffd7fafdb
39716,27ef3f6ffd7fafdb
39717,27ef3f6ffd7fafdb
39718,27ef3f6fff7fafdb
39719,27ef3f6ffd7fafdb
39720,27ef3f6fff7fafdb
39721,27ef3f6ffd7fafdb
39722,27ef3f6fff3fafdb
39723,27ef3f6fff3fafdb
39724,276f3f6fff3fafdb
39725,27ef3f6ffd3f2fdf
39726,27ef3f6ffd3f2f5b
39727,27ef3f6ffd3f2f5b
39728,27ef3f6ffd3f2f1b
39729,27ef3f6fff372f1f
39730,276f3f6ffd372f1f
39731,27ef3f6ffd372f1b
39732,27673f6fff372f1b
39733,276f3f6ffd372f1b
39734,27673f6ffd372f1b
39735,27673f6f7d372f1b
39736,27673f6f7d372f1b
39737,27673f6f7f372f1b
39738,27e73f6f7f372f1b
39739,27673f6f7d372f0b
39740,27671f6f7d372f0b
39741,27673f6f7d372f0b
39742,27671f6f7f372f0b
39743,27671f6f6f372f0b
39744,27671f6f6f372f0b
39745,27671f6f6f372f0b
39746,27671f6f6f372f0b
39747,27670f6f6d372f0b
39748,27670f6f6f772f0b
39749,27670f6f6f772f0b
39750,27670f6f6f772f0b
39751,27670f6f6f672f0b
39752,27670f6f6f672f0b
39753,26e70f6f6f672f0b
39754,26e70f6f6f672f0b
39755,20e70f6f6f672f0b
39756,20e70f6f6d672f0b
39757,26e70f6f6d672f0b
39758,26e70f6f6f672f0b
39759,20e70f6f6d672f0b
39760,20e70f6f6d672f0b
39761,e70f6f6f672f0b
39762,e70f6f6f672f0b
39763,e70f6f6d672f0b
39764,e70f6f6f672f0b
39765,e70f6f6f672f0b
39766,e70f6f6f672f0b
39767,e70f6f6d672f0b
39768,e70f6f6d672f0b
39769,80e70f6f6f672f0b
39770,80e70f6f6f672f0b
39771,80e70f6f6f672f0b
39772,80e70f6f6f672f0b
39773,80e70f6f67672f0b
39774,80e70f6f67672f0b
39775,80e70f6f65672f0b
39776,80e70f6f67672f0b
39777,80e70f6f67672f0b
39778,80e78f6f65672f0b
39779,80e78e6f67672b0b
39780,80e78e6f67672f0b
39781,80f78f6f67676f0b
39782,80e78f6f65676f0b
39783,80e78f7f65776b0b
39784,80f78e7f67776f0b
39785,80f78f7f6777ef0b
39786,80f78f7f6577ef0b
39787,80f78e7f65776f0b
39788,80f78e7f67776f0b
39789,80f78f7f67772f0b
39790,80f78f7f65772f0b
39791,f78e7f65772b0b
39792,f78e7f67772f0b
39793,f78e7f67772f0b
39794,f78f7f75772f0b
39795,778f7f7577230b
39796,778e7f77772b0b
39797,f78e7f75772f0b
39798,778f7f75772b0b
39799,778e7f75772b0b
39800,778e7f77772b0b
39801,778e6f75672b0b
39802,778f6f7767230b
39803,778e6f7567230b
39804,778e6f75672b0b
39805,778e6f77672b0b
39806,f78e6f75672b0b
39807,778e6f7567230b
39808,f78e6f7567230b
39809,f79f6f7767230b
39810,f79f6f7567230b
39811,f71e6f7567230b
39812,f71e6f75672b0b
39813,671f6f75672b0b
39814,671f6f75672b0b
39815,671f6f7567230b
39816,671e6f77672b0b
39817,671f6f75672b0b
39818,671f6f75672b0b
39819,671f6f7567230b
39820,671e6f75672b0b
39821,671e6f75672b0b
39822,671f6f75672b0b
39823,671f6f75672b0b
39824,671f6f75672b0b
39825,671f6f77672f0b
39826,671f6f75672b0b
39827,671f6f6567230b
39828,671f6f65672b0b
39829,671f6f65672b0b
39830,671f6f65672b0b
39831,671f6f6567230b
39832,671f6f6567230b
39833,671f6f65672b0b
39834,671f6f65672f0b
39835,671f6f6567230b
39836,671f6f65672b0b
39837,671f6f65672b0b
39838,671f6f67672f0b
39839,671f6f6567230b
39840,671f6f65672b0b
39841,671f6f65672f0b
39842,671f6f67672b0b
39843,671f6f65672b0b
39844,671f6f65672b0b
39845,671f6f65672f0b
39846,671f6f65672b0b
39847,671f6f65672b0b
39848,671f6f65672f0b
39849,671f6f65672f0b
39850,671f6f65672f0b
39851,671f6f65672f0b
39852,670f6f67672b0b
39853,670f6f67672f0b
39854,670f6f65672f0b
39855,670f6f65672f0b
39856,670f6f65672b0b
39857,670f6f65672f0b
39858,670f6f67672f0b
39859,670f6f65672b0b
39860,670f6f67672f0b
39861,670f6f65672f0b
39862,670f6f65672f0b
39863,670f6f65672f0b
39864,670f6f65672f0b
39865,e70f6f65672f0f
39866,1470f6f65672f0f
39867,c70f6f65672f0b
39868,470f6f65672f0b
39869,470f6f65672f0f
39870,c70f6f67672f0b
39871,1c70f4f65672f0f
39872,470f4f65672f0f
39873,7c70f4f6f672f0f
39874,470f4f6f672f0b
39875,470f4f65672f0f
39876,7c70f4f6d672f0f
39877,7c70f4f6f672f0f
39878,c70f4f6f672f0b
39879,470f4f4d672f0b
39880,c70f4f4d672f0f
39881,470f4f4f672f0f
39882,4c70f4f4d672f0f
39883,c70f4f4d672f0f
39884,470f4f4f672f0f
39885,470f4f4f672f0f
39886,c70f4f4f672f0f
39887,470f4f4d672f0b
39888,c70f4f4f672f0f
39889,c70f4f4f672f0f
39890,c70f4f4f672f0b
39891,470f4f4d672f0b
39892,470f4f4d672f0b
39893,c70f4f4d672f0b
39894,c70f4f4d672f0b
39895,c70f4f4f672f0b
39896,c70f4f4f672f0b
39897,c70f4f4f672f0b
39898,c70f4f4d672f0b
39899,470f4f4d672f0b
39900,c70f4f4f672f0b
39901,c70f4f4d672f0f
39902,c70f4f4d672f0f
39903,c70f4f4d672f0f
39904,c70f4f4d672f0f
39905,c70f4f4f672f0f
39906,470f4f4d672f0f
39907,c70f4f4d672f0f
39908,c70f4f4d672f0f
39909,470f4f4d672f0f
39910,c70f4f6f672f0f
39911,470f4f6f672f0f
39912,7c70f4f6f672f0f
39913,470f4f6f672f0f
39914,c70f4f67672f0f
39915,c70f4f65672f0f
39916,c70f4f65672f0f
39917,1c70f4f65672f0f
39918,470f4f67672f0f
39919,7c70f4f67672f0f
39920,1c70f4f67672f0f
39921,1470f4f67672f0f
39922,1c70f4f67672f0f
39923,470f4f65672f0f
39924,c70f4f65672f0f
39925,1c70f4f65672f0f
39926,470f6f65672f0f
39927,470f4f65672f0f
39928,1c70f4f65672f0f
39929,470f6f65672f0f
39930,c70f6f65672f0b
39931,1c70f6f65672f0f
39932,c70f6f65672f0f
39933,470f4f65672f0f
39934,470f6f65672f0b
39935,470f6f65672f0f
39936,470f6f65672f0f
39937,1c70f6f65672f0f
39938,c70f6f65672f0f
39939,1470f6f65672f0f
39940,1470f6f65672f0f
39941,470f6f65672f0f
39942,470f6f65672f0f
39943,470f6f65672f0f
39944,470f6f65672f0f
39945,470f6f65272f0f
39946,470f6f65272f0f
39947,470f2f65272f0f
39948,470f6f65672f0f
39949,470f6f65272f0b
39950,470f6f65672f0b
39951,470f6f65672f0b
39952,470f6f65672f0b
39953,470f6f65672f0b
39954,470f6f65672f0b
39955,470f2f65672f0b
39956,c70f6f65672f0b
39957,470f2f65672f0b
39958,470f6f65672f0b
39959,470f6f65672f0b
39960,c70f6f65672f0b
39961,c70f2f65672f0b
39962,c70f0f65672f0b
39963,c70f4f65672f0b
39964,c70f6f65672f0b
39965,c70f6f65672f0b
39966,c70f6f65672f0b
39967,470f6f65672f0b
39968,470f0f65672f0b
39969,470f6f65672f0b
39970,470f0f65672f0b
39971,470f0f65672f0b
39972,470f0f65672f0b
39973,470f0f6567230b
39974,470f0f65672f0b
39975,470f0f65672f0b
39976,c70f0f6567230b
39977,c70f0f6567230b
39978,470f0f6567230b
39979,470f0f6567230b
39980,470f0f67672f0b
39981,470f0f4567230b
39982,c70f0f6767230b
39983,470f0f4567230b
39984,470f0f6767230b
39985,470f0f4727230b
39986,470f0f4567230b
39987,470f0f4567230b
39988,470f0f4767230b
39989,470e0f4567230b
39990,470e0f4527230b
39991,470a0f45672303
39992,470a0f4567230b
39993,470e0f45672303
39994,470e0f45672303
39995,470e0f4f272303
39996,470a0f45272303
39997,470a0f4523230b
39998,470a0f45232303
39999,470a0f45272303
40000,470a0f4f27230b
40001,470a0f45272303
40002,470a0f4727030b
40003,470a0f47272303
40004,470a0f47272303
40005,470a0f4727230b
40006,470a0f47272302
40007,470e0f47272303
40008,470a0f47272302
40009,470a0f45272302
40010,470a0f47272303
40011,470e0f47232302
40012,470a0f45232303
40013,470a0f47272303
40014,470e0f47272302
40015,470a0f4723230b
40016,470a0f47272303
40017,10470e0f47272383
40018,10570a1f47672382
